"entity_id","CategoryName","sku","name","description","shortdesc","price","link","image","Brand","Rating","CaffeineType","Count","Flavored","Seasonal","Instock","Facebook","IsKCup"
"\n1406\n","Decaf Coffee Beans","\n74381\n","Millstone French Roast Decaf Coffee Beans 5lb Bag","","Millstone French Roast Decaffeinated Coffee Beans 5LB Bag bulk quantity brews many pots of tasty, full-flavored decaffeinated coffee from Millstone Coffee Beans.","\n73.9900\n","\nhttp://www.coffeeforless.com/millstone-french-roast-decaffeinated-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product//m/i/millstone-decaf-french-roast-coffee-beans.png\n","Millstone","\n5\n","\nDecaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1426\n","Coffee Grinders","\nEGH-P\n","La Pavoni Burr Grinder","","The La Pavoni Burr Grinder is a professional quality full featured burr grinder manufactured by world famous La Pavoni Coffee Grinders.","\n190.0000\n","\nhttp://www.coffeeforless.com/la-pavoni-burr-grinder.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/EGH-P.jpg\n","La Pavoni","\n0\n","","","","","\nNo\n","\n1\n","\n0\n"
"\n1518\n","New York Coffee Beans","\nNYCCandy1lbBean\n","New York Coffee Candy Cane Coffee Beans 1lb Bag","","New York Coffee Candy Cane Coffee Beans 1lb Bag regular beverage service quantity brews many cups of freshly ground minty flavored coffee from New York Coffee Beans.","\n13.9900\n","\nhttp://www.coffeeforless.com/new-york-coffee-candy-cane-coffee-beans-1lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n5\n","\nCaffeinated\n","\n1\n","\nYes\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1519\n","New York Coffee Beans","\nNYCCandy5lbBean\n","New York Coffee Candy Cane Coffee Beans 5lb Bag","","New York Coffee Candy Cane Coffee Beans 5lb Bag bulk quantity prepares many pots of whole bean cool mint flavored coffee when you unleash the whole New York Coffee Beans.","\n65.9900\n","\nhttp://www.coffeeforless.com/new-york-coffee-candy-cane-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n4\n","\nCaffeinated\n","\n1\n","\nYes\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1522\n","Flavored Coffee Beans","\n06-1695\n","Barrie House Hazelnut Coffee Beans 3 5lb Bags","","Barrie House Hazelnut Coffee Beans 3 5lb Bags bulk quantity prepares many pots of whole bean vanilla, hazelnut flavored coffee by Barrie House Coffee Beans.","\n129.9900\n","\nhttp://www.coffeeforless.com/barrie-house-hazelnut-coffee-beans-3-5lb-bags.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product//b/a/barrie-house-creme-de-noisette-coffee-beans.jpg\n","Barrie House","\n0\n","\nCaffeinated\n","","\nYes\n","\nNo\n","\nNo\n","\n1\n","\n0\n"
"\n1534\n","Krups Espresso Machines","\n985-42\n","Krups IL Cafe Duomo Espresso Machine 985-42","","The Krups IL Cafe Duomo Espresso Machine 985-42 coffee machine provides the options that you expect from a quality espresso coffee brewer by Krups Espresso Machines.","\n115.0000\n","\nhttp://www.coffeeforless.com/krups-il-cafe-duomo-espresso-machine-985-42.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/krups985caffeduomo.gif\n","Krups","\n0\n","","","","","\nNo\n","\n1\n","\n0\n"
"\n1571\n","Coffee Grinders","\nModel 100\n","Grindmaster Coffee Grinder Model 100","","The Grindmaster Coffee Grinder Model 100 is a professional quality full featured adjustable grinder manufactured by Grindmaster Coffee Grinders.","\n900.0000\n","\nhttp://www.coffeeforless.com/grindmaster-coffee-grinder-model-100.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/grindmaster100.gif\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1575\n","Coffee Grinders","\nModel 115A\n","Grindmaster Single Hopper Coffee Grinder Model 115A","","The Grindmaster Single Hopper Coffee Grinder Model 115A is a professional quality full featured single hopper grinder by Grindmaster Coffee Grinders.","\n1288.0000\n","\nhttp://www.coffeeforless.com/grindmaster-single-hopper-coffee-grinder-model-115a.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/115.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1576\n","Coffee Grinders","\nModel 190SS\n","Grindmaster Stainless Steel Single Hopper Coffee Grinder Model 190SS","","The Grindmaster Stainless Steel Single Hopper Coffee Grinder Model 190SS is a professional quality full featured stainless steel Grindmaster Coffee Grinders.","\n762.0000\n","\nhttp://www.coffeeforless.com/grindmaster-stainless-steel-single-hopper-coffee-grinder-model-190ss.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/190ss.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1577\n","Coffee Grinders","\nModel 250\n","Grindmaster Dual Hopper Portion Control Coffee Grinder Model 250","","The Grindmaster Dual Hopper Portion Control Coffee Grinder Model 250 is a professional quality full featured dual hopper grinder by Grindmaster Coffee Grinders.","\n1390.0000\n","\nhttp://www.coffeeforless.com/grindmaster-dual-hopper-portion-control-coffee-grinder-model-250.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product//g/r/grindmaster-dual-hopper-portion-control-coffee-grinder-model-250.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1578\n","Coffee Grinders","\nModel 250A\n","Grindmaster Dual Hopper Portion Control Coffee Grinder Model 250A","","The Grindmaster Dual Hopper Portion Control Coffee Grinder Model 250A is a professional quality full featured dual hopper grinder by Grindmaster Coffee Grinders.","\n1546.0000\n","\nhttp://www.coffeeforless.com/grindmaster-dual-hopper-portion-control-coffee-grinder-model-250a.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product//g/r/grindmaster-dual-hopper-portion-control-coffee-grinder-model-250a.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1579\n","Coffee Grinders","\nModel 250AB\n","Grindmaster Dual Hopper Portion Control Coffee Grinder Model 250AB","","The Grindmaster Dual Hopper Portion Control Coffee Grinder Model 250AB is a professional quality full featured portion control Grindmaster Coffee Grinders.","\n1650.0000\n","\nhttp://www.coffeeforless.com/grindmaster-dual-hopper-portion-control-coffee-grinder-model-250ab.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product//g/r/grindmaster-dual-hopper-portion-control-coffee-grinder-model-250ab.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1580\n","Coffee Grinders","\nModel 250-3A\n","Grindmaster Dual Hopper Portion Control Coffee Grinder Model 250-3A","","The Grindmaster Dual Hopper Portion Control Coffee Grinder Model 250-3A is a professional quality full featured portion control Grindmaster Coffee Grinders.","\n1570.0000\n","\nhttp://www.coffeeforless.com/grindmaster-dual-hopper-portion-control-coffee-grinder-model-250-3a.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product//g/r/grindmaster-dual-hopper-portion-control-coffee-grinder-model-250-3a_1.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1581\n","Coffee Grinders","\nModel 835\n","Grindmaster Automatic Gourmet/Grocery Coffee Grinder Model 835 ON SALE NOW 50% OFF Refurbished","","The Grindmaster Automatic Gourmet/Grocery Coffee Grinder Model 835 is a professional quality full featured automatic grinder by Grindmaster Coffee Grinders.","\n550.0000\n","\nhttp://www.coffeeforless.com/grindmaster-automatic-gourmet-grocery-coffee-grinder-model-835.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product//g/r/grindmaster-automatic-gourmet-grocery-coffee-grinder-model-835.jpg\n","Grindmaster","\n0\n","","","","","\nNo\n","\n1\n","\n0\n"
"\n1582\n","Coffee Grinders","\nModel 835S\n","Grindmaster Automatic Gourmet/Grocery Coffee Grinder Model 835S","","The Grindmaster Automatic Gourmet/Grocery Coffee Grinder Model 835S is a professional quality full featured grocery store model Grindmaster Coffee Grinders.","\n1184.0000\n","\nhttp://www.coffeeforless.com/grindmaster-automatic-gourmet-grocery-coffee-grinder-model-835s.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product//g/r/grindmaster-automatic-gourmet-grocery-coffee-grinder-model-835s.jpg\n","Grindmaster","\n0\n","","","","","\nNo\n","\n1\n","\n0\n"
"\n1583\n","Coffee Grinders","\nModel 875\n","Grindmaster Automatic Gourmet/Grocery Coffee Grinder Model 875","","The Grindmaster Automatic Gourmet/Grocery Coffee Grinder Model 875 is a professional quality full featured automatic grinder by Grindmaster Coffee Grinders.","\n1150.0000\n","\nhttp://www.coffeeforless.com/grindmaster-automatic-gourmet-grocery-coffee-grinder-model-875.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/875a.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1584\n","Coffee Grinders","\nModel 875S\n","Grindmaster Automatic Gourmet/Grocery Coffee Grinder Model 875S","","The Grindmaster Automatic Gourmet/Grocery Coffee Grinder Model 875S is a professional quality full featured grocery store model Grindmaster Coffee Grinders.","\n1270.0000\n","\nhttp://www.coffeeforless.com/grindmaster-automatic-gourmet-grocery-coffee-grinder-model-875s.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/875a.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1585\n","Coffee Grinders","\nModel 890\n","Grindmaster Retail Coffee Grinder Model 890","","The Grindmaster Retail Coffee Grinder Model 890 is a professional quality full featured retail grinder manufactured by Grindmaster Coffee Grinders.","\n1230.0000\n","\nhttp://www.coffeeforless.com/grindmaster-retail-coffee-grinder-model-890.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/890.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1586\n","Coffee Grinders","\nModel 890S\n","Grindmaster Retail Coffee Grinder Model 890S","","The Grindmaster Retail Coffee Grinder Model 890S is a professional quality full featured retail grinder by Grindmaster Coffee Grinders.","\n1318.0000\n","\nhttp://www.coffeeforless.com/grindmaster-retail-coffee-grinder-model-890s.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/890.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1587\n","Coffee Grinders","\nModel VTA 6S\n","Grindmaster Heavy Duty/High Volume Coffee Grinder Model VTA 6S","","The Grindmaster Heavy Duty/High Volume Coffee Grinder Model VTA 6S is a professional quality full featured high volume grinder by Grindmaster Coffee Grinders.","\n5930.0000\n","\nhttp://www.coffeeforless.com/grindmaster-heavy-duty-high-volume-coffee-grinder-model-vta-6s.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/vta6s.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1588\n","Grindmaster Coffee Machines","\nModel B-3\n","Grindmaster B-3 Genesis Brewers Series 3 Inline Decanter Coffee Brewer","","The Grindmaster B-3 Genesis Brewers Series 3 Inline Decanter Coffee Brewer has the utility you expect from a multipot coffee brewer by Grindmaster Coffee Machines.","\n878.0000\n","\nhttp://www.coffeeforless.com/grindmaster-b-3-genesis-brewers-series-3-inline-decanter-coffee-brewer.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/B_3.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1589\n","Grindmaster Coffee Machines","\nModel B-3WL/B-3WR\n","Grindmaster B-3WL/B-3WR Genesis Series 3 Left Or Right Side Wide Decanter Coffee Brewer","","The Grindmaster B-3WL/B-3WR Genesis Series 3 Left Or Right Side Wide Decanter Coffee Brewer has the features you expect from a multipot coffee brewer by Grindmaster.","\n938.0000\n","\nhttp://www.coffeeforless.com/grindmaster-b-3wl-b-3wr-genesis-series-3-left-or-right-side-wide-decanter-coffee-brewer.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/B_3WL.gif\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1590\n","Grindmaster Coffee Machines","\nModel B-SAP\n","Grindmaster B-SAP Genesis Brewers Series Airpot Coffee Brewer","","The Grindmaster B-SAP Genesis Brewers Series Airpot Coffee Brewer features the options you expect from a airpot coffee brewer by Grindmaster Coffee Machines.","\n918.0000\n","\nhttp://www.coffeeforless.com/grindmaster-b-sap-genesis-brewers-series-airpot-coffee-brewer.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/B_SAP.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1591\n","Grindmaster Coffee Machines","\nModel BL-2P\n","Grindmaster BL-2P Pourover Coffee Brewer","","The Grindmaster BL-2P Pourover Coffee Brewer coffee machine has the features that you expect from a quality pourover coffee brewer by Grindmaster Coffee Machines.","\n436.0000\n","\nhttp://www.coffeeforless.com/grindmaster-bl-2p-pourover-coffee-brewer.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/bl-2p.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1592\n","Grindmaster Coffee Machines","\nModel BL-3PW\n","Grindmaster BL-3PW Pourover Coffee Brewer","","The Grindmaster BL-3PW Pourover Coffee Brewer coffee machine is equipped with the features you expect from a pourover coffee brewer by Grindmaster Coffee Machines.","\n472.0000\n","\nhttp://www.coffeeforless.com/grindmaster-bl-3pw-pourover-coffee-brewer.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/bl-3pw.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1593\n","Grindmaster Coffee Machines","\nModel BA-P\n","Grindmaster BA-P Pourover Coffee Brewer","","The Grindmaster BA-P Pourover Coffee Brewer coffee machine provides the utility that you expect from a quality pourover coffee brewer by Grindmaster Coffee Machines.","\n479.0000\n","\nhttp://www.coffeeforless.com/grindmaster-ba-p-pourover-coffee-brewer.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/bl-2p.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1594\n","Grindmaster Coffee Machines","\nModel APF2.2-B\n","Grindmaster APF2.2-B Regular Airpot With Push Top","","The Grindmaster APF2.2-B Regular Airpot With Push Top coffee machine features the options you expect from a airpot coffee brewer by Grindmaster Coffee Machines.","\n312.0000\n","\nhttp://www.coffeeforless.com/grindmaster-apf2-2-b-regular-airpot-push-top.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/APF22_2b.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1599\n","Grindmaster Coffee Machines","\nModel AR2IL\n","Grindmaster AR2IL Two Pot Inline Airpot Rack Part #70658","","The Grindmaster AR2IL Two Pot Inline Airpot Rack Part #70658 features the utility you expect from a pot rack for your coffee brewer by Grindmaster Coffee Machines.","\n198.0000\n","\nhttp://www.coffeeforless.com/grindmaster-ar2il-two-pot-inline-airpot-rack-part-70658.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/APF22_2.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1601\n","Grindmaster Coffee Machines","\nModel AR2IL Rack Only #70620\n","Grindmaster Two Pot Inline Airpot Rack #70620","","The Grindmaster Two Pot Inline Airpot Rack #70620 features the options that you expect from a quality pot rack for your coffee brewer by Grindmaster Coffee Machines.","\n76.0000\n","\nhttp://www.coffeeforless.com/grindmaster-two-pot-inline-airpot-rack-70620.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/APF22_2.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1602\n","Grindmaster Coffee Machines","\nModel AR2W #70659\n","Grindmaster AR2W Two Pot Wide Airpot Rack Part #70659","","The Grindmaster AR2W Two Pot Wide Airpot Rack Part #70659 has the features that you expect from a quality pot rack for your coffee brewer by Grindmaster Coffee Machines.","\n196.0000\n","\nhttp://www.coffeeforless.com/grindmaster-ar2w-two-pot-wide-airpot-rack-part-70659.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/APF22_2.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1603\n","Grindmaster Coffee Machines","\nModel AR3\n","Grindmaster AR3 Rack Only Three Pot Wide Airpot Rack Part #70577","","The Grindmaster AR3 Rack Only Three Pot Wide Airpot Rack is equipped with the features you expect from a pot rack for your coffee brewer by Grindmaster Coffee Machines.","\n66.0000\n","\nhttp://www.coffeeforless.com/grindmaster-ar3-rack-only-three-pot-wide-airpot-rack-part-70577.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/APF22_2.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1604\n","Grindmaster Coffee Machines","\nModel AR3 #70651\n","Grindmaster AR3 Three Pot Wide Airpot Rack Part #70651","","The Grindmaster AR3 Three Pot Wide Airpot Rack Part #70651 features the options you expect from a pot rack for your coffee brewer by Grindmaster Coffee Machines.","\n268.0000\n","\nhttp://www.coffeeforless.com/grindmaster-ar3-three-pot-wide-airpot-rack-part-70651.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/APF22_2.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1605\n","Grindmaster Coffee Machines","\nPart# 70576\n","Grindmaster Two Pot Riser Part# 70576","","The Grindmaster Two Pot Riser Part# 70576 provides the options that you expect from a quality accessory for your coffee brewer by Grindmaster Coffee Machines.","\n40.0000\n","\nhttp://www.coffeeforless.com/grindmaster-two-pot-riser-part-70576.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product//g/r/grindmaster-two-pot-riser-part-70576.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1606\n","Grindmaster Coffee Machines","\nPart# 70575\n","Grindmaster Three Pot Riser Part# 70575","","The Grindmaster Three Pot Riser Part# 70575 is equipped with the features that you expect from a quality accessory for your coffee brewer by Grindmaster Coffee Machines.","\n48.0000\n","\nhttp://www.coffeeforless.com/grindmaster-three-pot-riser-part-70575.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product//g/r/grindmaster-three-pot-riser-part-70575.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1607\n","Grindmaster Coffee Machines","\nModel AR4 Rack Only #70655\n","Grindmaster AR4Four Pot Rack with Inlines Rack Only Part #70655","","The Grindmaster AR4Four Pot Rack with Inlines Rack Only provides the utility you expect from a pot rack for your coffee brewer by Grindmaster Coffee Machines.","\n162.0000\n","\nhttp://www.coffeeforless.com/grindmaster-ar4four-pot-rack-inlines-rack-only-part-70655.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product//g/r/grindmaster-ar4four-pot-rack-with-inlines-rack-only-part-70655.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
"\n1608\n","Grindmaster Coffee Machines","\nModel AR4 (With Inlines) #70652\n","Grindmaster AR4 Four Pot Rack With Inlines Part #70652","","The Grindmaster AR4 Four Pot Rack With Inlines Part #70652 provides the options you expect from a pot rack for your coffee brewer by Grindmaster Coffee Machines.","\n398.0000\n","\nhttp://www.coffeeforless.com/grindmaster-ar4-four-pot-rack-inlines-part-70652.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product//g/r/grindmaster-ar4-four-pot-rack-with-inlines-part-70652.jpg\n","Grindmaster","\n0\n","","","","","\nYes\n","\n1\n","\n0\n"
